#;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTTT_MYTH.57;Your court and vassals will be offered conversion.;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.1;Potion Completed;Potion terminée;Trank abgeschlossen;;Poción completada;;;;;;;;;;
EVTDESCMYTHMORE.1;Finally, your potion is complete.  You'll give it to [From.GetTitledFirstName] tonight and see what happens.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.1;I'm sure this will turn out well.;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.2;Potion Success!;Succès Potion!;Trank Erfolg!;;¡Poción éxito!;;;;;;;;;;
EVTDESCMYTHMORE.2;While they don't love me yet, [target_potioned.GetTitledFirstName] seems a lot more receptive to my advances now.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.2;Now I'm getting somewhere!;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.5;Potion Success;Succès Potion!;Trank Erfolg!;;¡Poción éxito!;;;;;;;;;;
EVTDESCMYTHMORE.5;Success! The potion worked marvelously, and your love life seems better already.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.5;Excellent.;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.6;Potion Failure!;Échec de potion!;Trankversagen!;;¡Fractura de pociones!;;;;;;;;;;
EVTDESCMYTHMORE.6;Failure! Not only did the potion not generate any feelings of love, but it seems like [target_potioned.GetTitledFirstName] hates my guts, now!;;;;;;;;;;;;;;
EVTOPTMYTHMORE.6;This could be a problem...;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.7;Potion Failure!;Échec de potion!;Trankversagen!;;¡Fractura de pociones!;;;;;;;;;;
EVTDESCMYTHMORE.7;Failure! [target_potioned.GetTitledFirstName] seems even more distant now.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.7;Curses!;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.8;Potion Failure!;Échec de potion!;Trankversagen!;;¡Fractura de pociones!;;;;;;;;;;
EVTDESCMYTHMORE.8;Failure! Not only has the potion failed to induce any romance, but it seems to have had some... unintended consequences.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.8;Curses!;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.10;Potion Failure!;Échec de potion!;Trankversagen!;;¡Fractura de pociones!;;;;;;;;;;
EVTDESCMYTHMORE.10;When I went to speak to [target_potioned.GetTitledFirstName], I found that not only did [target_potioned.GetSheHe] not love me, [target_potioned.GetSheHe] had just taken a vow of celibacy!;;;;;;;;;;;;;;
EVTOPTMYTHMORE.10;This is terrible!;;;;;;;;;;;;;;
EVTNAMEMYHTMORE.11;Spell Cast;;;;;;;;;;;;;;
EVTDESCMYTHMORE.11;The spell has been completed.  Soon you should begin to reap what you've sown;;;;;;;;;;;;;;
EVTOPTMYTHMORE.11;[target_conversion_caster.Religion.GetRandomGodName] will be pleased;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.12;Religious Conversion;;;;;;;;;;;;;;
EVTDESCMYTHMORE.12;The spell was cast successfully, and already your errant followers begin to appreciate the true faith.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.12;Excellent.;Excellent;Ausgezeichnet;;Excelente;;;;;;;;;;
EVTNAMEMYTHMORE.13;Spread of False Gods;;;;;;;;;;;;;;
EVTDESCMYTHMORE.13;The spell was a failure. Not only was the province not converted, but their false worship seems to have spread;;;;;;;;;;;;;;
EVTOPTMYTHMORE.13;This is terrible!;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.14;Attraction;;;;;;;;;;;;;;
EVTDESCMYTHMORE.14;For some reason, I've found the idea of being in love with a [target_potioner.GetManWoman] less and less appealing.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.14;Perhaps a [target_potioner.GetManWomanOpp] would catch my fancy...;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.15;Attraction;;;;;;;;;;;;;;
EVTDESCMYTHMORE.15;Recently, I've been feeling a strange romantic attraction towards another [target_potioner.GetManWoman] in the court.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.15;Does this mean I'm...;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.16;Rival;Rival;Rivale;;Rival;;;;;;;;;;
EVTDESCMYTHMORE.16;Lately, every little thing [target_potioner.GetTitledFirstName] does seems to infuriate me.  When will someone shut [target_potioner.GetHerHim] up?;;;;;;;;;;;;;;
EVTOPTMYTHMORE.16;I really do hate that [target_potioner.GetManWoman].;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.17;Chastity;;;;;;;;;;;;;;
EVTDESCMYTHMORE.17;The pleasures of the flesh have had less and less appeal to me.;;;;;;;;;;;;;;
EVTOPTMYTHMORE.17;I will focus on more important things now.;;;;;;;;;;;;;;
EVTNAMEMYTHMORE.18;Celibacy;Chasteté;Zölibat;;Celibato;;;;;;;;;;
EVTDESCMYTHMORE.18;Recently, it feels as if I could bear to live in complete celibacy for the rest of my life.;Récemment, je me sens capable de rester chaste pour le restant de mes jours.;Vor kurzem, als könne ich den Rest meines Lebens im Zölibat verbringen.;;Recientemente parece que podría ser célibe el resto de mi vida.;;;;;;;;;;
EVTOPTMYTHMORE.18a;Let's do it!;Allons-y !;So sei es!;;¡Hagámoslo!;;;;;;;;;;
EVTOPTMYTHMORE.18b;Maybe later;Peut-être plus tard.;Vielleicht später;;Quizá más tarde;;;;;;;;;;
EVTDESC_MYTHMORE.19;[From.GetTitledFirstName] has declared the restoration of the old Roman traditions and ceremonies of religion.  With this, [From.GetSheHe] has also declared [From.GetHerHis] own divinity and re-established the imperial cult.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.19;The gods favor us!;;;;;;;;;;;;;;
EVTOPTB_MYTHMORE.19;[From.GetSheHeCap] is no god.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.20;[From.GetBestName] has begun to revive the old traditions of Rome.  Once, they worshipped us and we game them strength.  Perhaps it is time to return to these ways.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.20;Do ut Des;;;;;;;;;;;;;;
EVTOPTB_MYTHMORE.20;No, things are fine as they are.;;;;;;;;;;;;;;
EVTTITLE_MYTHMORE.21;Roman Rebirth;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.21;Under the rule of [From.GetTitledName], the Roman religious structure and rituals have been restored.  With [d_roman_pagan.Holder.GetTitledFirstName] as the Ponifex Maximus, this could lead to a new age of Roman conquest.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.21;Rome rises again!;;;;;;;;;;;;;;
EVTOPTB_MYTHMORE.21;Rome had its time.;;;;;;;;;;;;;;
EVTOPTC_MYTHMORE.21;They fell once, they'll fall again.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.22;With the burgeoning rebirth of Rome, it seems clear that we should also return to our old ways of worship.  Rome honored the gods and the gods favored Rome.  When we lost their favor, we fell from glory.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.22;I'll propose this to my liege;;;;;;;;;;;;;;
EVTOPTB_MYTHMORE.22;We're doing well the way we are.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.23;My [From.GetJobTitle], [From.GetTitledFirstName], has approached me with an interesting suggestions.  Rome grew strong with the favor of the gods, and [From.GetSheHe] feels that we should restore these old traditions to better honor them.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.23;Sit romana potens propago;;;;;;;;;;;;;;
EVTOPTB_MYTHMORE.23;Under the gods of Rome we grew weak. Under the gods of Greece we renewed our strength.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.24;[From.GetTitledFirstName] has heeded my advice and restored the old rites, naming me Pontifex Maximus. With the gods in our favor, Rome will rule eternal.;;;;;;;;;;;;;;
EVTOPTA_MYTHMORE.24;The gods favor us!;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.25;With the rites and rituals of Rome restored, people may question my adherence to the Greek ways.  Perhaps I would better serve the gods using this reborn way.;;;;;;;;;;;;;;
EVTOPTC_MYTHMORE.25;This is not how to honor the gods, but I need to act the part for now.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.26;relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an icon of a saint. [relic_hunter.GetSheHeCap] has proof that it was not made by human hands. but appeared miraculously! This is surely a gift from [Root.Religion.GetRandomGodName].;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.27;relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an icon of a saint. The quality is great and the symbolism is plentiful.  This is a sacred image, worthy of veneration.;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.28;My true treasures lie not in this world, but in heave. I have vowed to live the life of an §YAscetic§! ;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.29;There are more joys in this world than I dreamed.  I have given up my life as an §YAscetic§! ;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.30;You have destroyed the graven icon “[FromFrom.GetName]”;;;;;;;;;;;;;;
EVTDESC_MYTHMORE.31;You have sold your [FromFrom.GetName] and given the money to the less fortunate;;;;;;;;;;;;;;
EVTDESCF_ZE_14700;I have finished my education but without any clear purpose. I found some joy in studying magic but without guidance I didn't do very well.;J'ai achevé mon éducation, mais sans définir d'objectif précis. J'ai certes une affinité pour la magie, mais faute d'orientation, je n'ai pas excellé dans cette discipline.;Ich habe meine Ausbildung ohne klare Aufgabe abgeschlossen. Das Studium der Magie war phasenweise anregend, aber wenn ich keine Hilfe hatte, waren meine Ergebnisse nicht besonders gut.;;He terminado mi educación, pero sin ninguna finalidad clara. Encontré alguna alegría en el estudio de la magia pero sin guía no lo hago muy bien.;;;;;;;;;x;
EVTNAME_MYTH_WoL.1;Familiar Decision;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MYTH_WoL.1;You have spent much time honing your magical skills, but have realized that they could be taken even further. Summoning a familiar could raise your potential to new heights, though the process could be costly and time consuming.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MYTH_WoL.1;Attempt to summon a dove.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTB_MYTH_WoL.1;Attempt to summon a wolf.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTC_MYTH_WoL.1;Attempt to summon a raven.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTD_MYTH_WoL.1;Attempt to summon a cat.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTE_MYTH_WoL.1;Attempt to summon an owl.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTF_MYTH_WoL.1;I can't afford this...;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MYTH_WoL.2;Familiar Result;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MYTH_WoL.2;Your attempt to summon a familiar was a success! You now have a new magical companion to aid you.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MYTH_WoL.2;Maybe I'll name it too...;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MYTH_WoL.3;Familiar Decision;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MYTH_WoL.3;Your attempt to summon a familiar was a failure! Despite months of effort, you're left with nothing but a disturbing pile of mixed animal parts on your summoning table.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MYTH_WoL.3;Uh... someone clean this up, please.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MYTH_WoL.4;Magical Upbringing Conclusion;;Satanist;;Satanist;;;;;;;;;x;
EVTDESCA_MYTH_WoL.4;You were trained in the art of magic from an early age, but it didn't go very well.;;Satanist;;Satanist;;;;;;;;;x;
EVTDESCB_MYTH_WoL.4;You were trained in the art of magic from an early age, and the effort was more or less successful.;;Satanist;;Satanist;;;;;;;;;x;
EVTDESCC_MYTH_WoL.4;You were trained in the art of magic from an early age, and it paid off well.;;Satanist;;Satanist;;;;;;;;;x;
EVTDESCD_MYTH_WoL.4;You were trained in the art of magic from an early age, and you excelled in every way.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MYTH_WoL.4;Oh well.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTB_MYTH_WoL.4;Alright.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTC_MYTH_WoL.4;Good.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTD_MYTH_WoL.4;Excellent.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MYTH_WoL.5;Magic Education Complete;;;;;;;;;;;;;;
EVTDESCA_MYTH_WoL.5;Young [From.GetFirstName] has finished [From.GetHerHis] education in magic. It turned out less well than expected.;[From.GetFirstName] a terminé sa formation en magie. Ça s'est moins bien passé que prévu.;Die Magie Lehrzeit von Klein [From.GetFirstName] ist abgeschlossen. Die Ergebnisse sind nicht so gut wie erhofft.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios de magia. Resultó menos bien de lo esperado.;;;;;;;;;;
EVTDESCB_MYTH_WoL.5;Young [From.GetFirstName] has finished [From.GetHerHis] education in magic. It seems [From.GetSheHe] has learned all the basic skills required.;[From.GetFirstName] a terminé sa formation en magie. On dirait qu'[From.GetSheHe] a appris toutes les techniques de base requises.;Die Magie Lehrzeit von Klein [From.GetFirstName] ist abgeschlossen. Scheinbar hat [From.GetSheHe] die grundlegenden Kenntnisse erworben.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios de magia. Al parecer [From.GetSheHe] ha aprendido todas las habilidades básicas requeridas.;;;;;;;;;;
EVTDESCC_MYTH_WoL.5;Young [From.GetFirstName] has finished [From.GetHerHis] education in magic. It is evident that [From.GetSheHe] has excelled in [From.GetHerHis] studies.;[From.GetFirstName] a terminé sa formation en magie. Il est indéniable qu'[From.GetSheHe] y a excellé.;Die Magie Lehrzeit von Klein [From.GetFirstName] ist abgeschlossen, und das mit ausgezeichneten Resultaten.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios de magia. S evidente que ha destacado en [From.GetHerHis] estudios.;;;;;;;;;;
EVTDESCD_MYTH_WoL.5;Young [From.GetFirstName] has finished [From.GetHerHis] education in magic. I notice with pride that [From.GetSheHe] has attained nothing less than a masterful level of knowledge.;[From.GetFirstName] a terminé ses études en magie. Je remarque avec fierté qu'[From.GetSheHe] a atteint un remarquable niveau de connaissance.;Die Magie Lehrzeit von Klein [From.GetFirstName] ist abgeschlossen. Voller Stolz stelle ich fest, dass [From.GetSheHe] ein wahrhaft meisterhaftes Niveau erreicht hat.;;El/la joven [From.GetFirstName] ha terminado [From.GetHerHis] estudios de magia. Veo con orgullo que [From.GetSheHe] ha alcanzado nada menos que un nivel magistral de conocimiento.;;;;;;;;;;
EVTOPTA_MYTH_WoL.5;Oh well.;C'est la vie.;Ach, was soll's.;;Oh, vaya.;;;;;;;;;;
EVTOPTB_MYTH_WoL.5;Very good.;Très bien.;Sehr gut.;;¡Muy bien!;;;;;;;;;;
EVTOPTC_MYTH_WoL.5;This pleases me.;Voilà qui me ravit.;Das freut mich.;;Eso me place.;;;;;;;;;;
EVTNAME_MYTH_WoL.6;Secret Exposed!;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.6;Not only did that cur, [From.GetTitledName] find out my secret, but now [From.GetSheHe]'s let everyone know that I'm a werewolf!;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.6;Now My life is in danger!;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.6;What a fool.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.7;Werewolf Discovered;;;;;;;;;;;;;;
EVTDESCA_MYTH_WoL.7;I've heard terrible news from [From.GetTitledName].  It turns out that [target_discovered_werewolf.GetTitledName] is a werewolf, preying upon our people and livestock!;;;;;;;;;;;;;;
EVTDESCB_MYTH_WoL.7;According to [From.GetTitledName], [target_discovered_werewolf.GetTitledName] is a mighty werewolf!;;;;;;;;;;;;;;
EVTDESCC_MYTH_WoL.7;[From.GetTitledName] has been telling everyone that [target_discovered_werewolf.GetTitledName] is a werewolf.  I don't think they know my true nature, though.;;;;;;;;;;;;;;
EVTDESCD_MYTH_WoL.7;[From.GetTitledName] has been telling everyone that [target_discovered_werewolf.GetTitledName] is another werewolf.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.7;They're a monster!  They have to be destroyed.;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.7;Maybe I can use this to my advantage.;;;;;;;;;;;;;;
EVTTOOLTIPA_MYTH_WoL.7;If you have the authority, you'll have reason to arrest and execute [target_discovered_werewolf.GetTitledName].;;;;;;;;;;;;;;
EVTOPTC_MYTH_WoL.7;This is a blessing.;;;;;;;;;;;;;;
EVTOPTD_MYTH_WoL.7;They'll only waste this power.;;;;;;;;;;;;;;
EVTOPTE_MYTH_WoL.7;I'm not worried;;;;;;;;;;;;;;
EVTOPTF_MYTH_WoL.7;This is the perfect time for me to reveal myself;;;;;;;;;;;;;;
EVTTOOLTIPF_MYTH_WoL.7;Other characters will find out and may be intimidated.;;;;;;;;;;;;;;
EVTOPTG_MYTH_WoL.7;He's in good company.;;;;;;;;;;;;;;
EVTOPTH_MYTH_WoL.7;Perhaps we can become friends.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.8;Vassal Werewolf;;;;;;;;;;;;;;
EVTDESCA_MYTH_WoL.8;[From.GetTitledFirstName] has informed me that my vassal, [target_discovered_werewolf.GetTitledName], is a vicious werewolf, preying on the people of my land.;;;;;;;;;;;;;;
EVTDESCB_MYTH_WoL.8;[From.GetTitledFirstName] has informed me that my vassal, [target_discovered_werewolf.GetTitledName], is werewolf.;;;;;;;;;;;;;;
EVTDESCC_MYTH_WoL.8;[From.GetTitledFirstName] has informed me that my vassal, [target_discovered_werewolf.GetTitledName], is vicious werewolf.  I don't think he knows the truth about me.;;;;;;;;;;;;;;
EVTDESCD_MYTH_WoL.8;According to [From.GetTitledName], [target_discovered_werewolf.GetTitledName] is another werewolf!;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.8;Arrest [target_discovered_werewolf.GetHerHim]! And bring silver weapons!;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.8;I'll give [target_discovered_werewolf.GetHerHim] one chance.;;;;;;;;;;;;;;
EVTOPTC_MYTH_WoL.8;Our ranks swell.;;;;;;;;;;;;;;
EVTOPTD_MYTH_WoL.8;This is no concern of mine.;;;;;;;;;;;;;;
EVTOPTE_MYTH_WoL.8;Perhaps I could let [target_discovered_werewolf.GetHerHim] go, but [target_discovered_werewolf.GetSheHe]'ll owe me;;;;;;;;;;;;;;
EVTTOOLTIPE_MYTH_WoL.8;[target_discovered_werewolf.GetTitledName] will hear your offer.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.9;Werewolf Discovered;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.9;My snoops have uncovered most disturbing news about [target_discovered_werewolf.GetTitledName].  It appears that [target_discovered_werewolf.GetSheHe] is the werewolf that has been stalking our lands at night, killing our people.  How should I use this information?;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.9;I'll expose [target_discovered_werewolf.GetHerHim] to everyone!;;;;;;;;;;;;;;
EVTTOOLTIPA_MYTH_WoL.9;Expose [target_discovered_werewolf.GetTitledName], giving me reason to arrest and execute [target_discovered_werewolf.GetHerHim];;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.9;I should inform [target_discovered_werewolf.Liege.GetTitledName];;;;;;;;;;;;;;
EVTTOOLTIPB_MYTH_WoL.9;Inform [target_discovered_werewolf.Liege.GetTitledName] and let [target_discovered_werewolf.Liege.GetHerHim] handle it.;;;;;;;;;;;;;;
EVTOPTC_MYTH_WoL.9;Blackmail [target_discovered_werewolf.GetHerHim] to stay out of factions.;;;;;;;;;;;;;;
EVTTOOLTIPC_MYTH_WoL.9;Blackmail [target_discovered_werewolf.GetHerHim] to stay out of factions.;;;;;;;;;;;;;;
EVTOPTD_MYTH_WoL.9;Blackmail [target_discovered_werewolf.GetHerHim] to join my faction.;;;;;;;;;;;;;;
EVTTOOLTIPD_MYTH_WoL.9;Blackmail [target_discovered_werewolf.GetHerHim] to join my faction.;;;;;;;;;;;;;;
EVTOPTE_MYTH_WoL.9;I'll keep this to myself;;;;;;;;;;;;;;
EVTTOOLTIPE_MYTH_WoL.9;Don't tell anyone;;;;;;;;;;;;;;
EVTOPTF_MYTH_WoL.9;I think I've had enough of this;;;;;;;;;;;;;;
EVTTOOLTIPF_MYTH_WoL.9;Stop spying on [target_discovered_werewolf.GetTitledName];;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.10;Monster found!;;;;;;;;;;;;;;
EVTDESCA_MYTH_WoL.10;[From.GetTitledName] has informed me of some disturbing news – it appears that [target_discovered_werewolf.GetTitledName] is secretly a werewolf! A monster hiding among us!;;;;;;;;;;;;;;
EVTDESCB_MYTH_WoL.10;[From.GetTitledName] has informed me that [target_discovered_werewolf.GetTitledName] is actually a werewolf.  I don't think [From.GetSheHe] knows about my state. How should I handle this?;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.10;Everyone must be told;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.14;Werewolf Revealed;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.14;After I was caught, [From.GetTitledName] revealed [From.GetReflexivePronoun] as a werewolf as well.;;;;;;;;;;;;;;
EVTOPT_MYTH_WoL.14;I appreciate the solidarity.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.15;Werewolves Everywhere!;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.15;After [target_discovered_werewolf.GetTitledName] was discovered, it seems more werewolves are coming out of the woodwork.  [From.GetTitledName] is one too!;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.15;We're surrounded by monsters!;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.15;Our ranks grow.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.16;Packmates?;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.16;After I was caught, [From.GetTitledName], another known werewolf, offered my [From.GetHerHim] hand... or would that be paw... in friendship;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.16;I need every friend I can get;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.16;I don't think that's a good idea;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.17;Packmates;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.17;[From.GetTitledFirstName] has accepted my offer of friendship;;;;;;;;;;;;;;
EVTOPT_MYTH_WoL.17;Wonderful news.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.18;Rejection;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.18;[From.GetTitledFirstName] has rejected my offer of friendship;;;;;;;;;;;;;;
EVTOPT_MYTH_WoL.18;I hope [From.GetSheHe] knows what [From.GetSheHe]'s doing.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.19;A Favor for a Secret;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.19;[From.GetTitledName] has informed me that [From.GetSheHe] is aware that I am a werewolf.  [From.GetSheHeCap] is willing to keep my identity a secret, but at a cost.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.19;I'll owe [From.GetHerHim] a favor.;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.19;I refuse to be in anyone's debt!;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.20;A Visit from Sir Voland;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.20;A man of wealth and taste introduced himself to at my court today.  He has heard of my studies and offered to teach me the secrets of nature and magic at his school in the mountains.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.20;I shall gain the knowledge of the arcane.;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.20;I do not trust this man.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.21;Magical Studies;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.21;My studies at Scholomance have begun to pay off.  In learning secrets hidden from mortal men, I realize how little what I've learned before truly meant.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.21;This is the path of magic.;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.21;Magic is not for me.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.24;Religious Authorities Angered;;;;;;;;;;;;;;
EVTDESCA_MYTH_WoL.24;It has come to my attention that not only have you begun the study of witchcraft, but are in direct tutelage under the devil himself.  For the sake of your soul, abandon this blasphemy and [Root.Religion.GetRandomEvilGodName]'s teachings.;;;;;;;;;;;;;;
EVTDESCB_MYTH_WoL.24;It has come to my attention that your recent studies in magic have not been under proper [Root.Religion.GetName] tradition, but instead under the false instruction of a foreign god.  Leave that place and seek proper instruction, or you may risk the wrath of [Root.Religion.GetRandomGodName];;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.24;Who cares what fool think about me.;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.24;How could I have strayed so far?;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.25;Excommunication!;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.25;[From.GetTitledFirstName] has refused to give up their profane studies.  There is now only one course of action.;;;;;;;;;;;;;;
EVTOPT_MYTH_WoL.25;They are no longer part of [From.Religion.GetName] faith.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.26;Excommunication;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.26;A letter arrived today from the [From.GetTitle].  It seems that your refusal has angered [From.GetHerHim] and you've been excommunicated.;;;;;;;;;;;;;;
EVTOPT_MYTH_WoL.26;Oh.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.27;Advanced Studies;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.27;Your teacher has been pleased with your progress, and feels it is time for more advanced studies.  He can teach you mysteries beyond [Root.Religion.GetScriptureName] and the [Root.Religion.GetName] faith.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.27;I will follow your teachings;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.27;I think I will hold on to my faith;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.28;A Final Chance;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.28;Your teacher was not happy with your last response.  Although it would be a lot of wasted potential, if you aren't prepared for the greater mysteries of the universe, you should just leave.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.28;I will follow your teachings;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.28;I'll go my own way, then;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.29;Magical Studies;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.29;With your increasing study and devotion to your new teachings, you feel much closer to understanding the secret mysteries of the universe;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.30;Eternity;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.30;Your teaches has come to you with a fascinating opportunity.  The bodies of the living are weak, and the stress of magic can be deadly for those who are not prepared.  To avoid this fate, he can teach you ways to live on through death, empowered by the blood of others.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.30;Blood alone moves the wheels of history;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.30;I'll take my chances with mortality;;;;;;;;;;;;;;
EVTOPTC_MYTH_WoL.30;But I already am immortal;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.32;Graduation;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.32;You have completed your training and are ready to face and dominate the universe on your own.  Of course, the doors of Scholomance will always be open to you.;;;;;;;;;;;;;;
EVTOPTA_MYTH_WoL.32;The world is strange, but I am ready;;;;;;;;;;;;;;
EVTOPTB_MYTH_WoL.32;I'll have to find more knowledge elsewhere, then.;;;;;;;;;;;;;;
EVTNAME_MYTH_WoL.33;Wild Man;;;;;;;;;;;;;;
EVTDESC_MYTH_WoL.33;While on your hunt, a wild, unkempt man leaped upon you.  You quickly managed to shove him off, but not before he managed to bite you.;;;;;;;;;;;;;;
